name,year,num,total,sex
ДДДДДДД,1941,1,240784,
РЕМЛЕНА,1941,1,240784,
СКФЙДРИТЕ,1941,1,240784,
ДЖЕМАЯН,1941,1,240784,
САРМИТЕ,1941,1,240784,
ГАБДЕЛЬХАН,1941,1,240784,
МЗИСАДАРИ,1941,1,240784,
СЯАДЯТЬ,1941,1,240784,
АЛИМАБДУЛ               ,1941,1,240784,
ЕВСТАФЛИЯ,1941,1,240784,
ВСЕВОЛД,1941,1,240784,
СЕРШГЕЙ,1941,1,240784,
ГАЛЬДЖИХАН,1941,1,240784,
ДЖАВГАРИЯ,1941,1,240784,
ГГАЛИНА,1941,1,240784,
СУСАНИЯ,1941,1,240784,
ИСМАНВЕРДЫ,1941,1,240784,
СВЕТЛАННА,1941,1,240784,
ГЕРАЛЬТ,1941,1,240784,
САХИЛИЯ,1941,1,240784,
ЭЛЬФЕРИДА,1941,1,240784,
СВЕТЛДАНА,1941,1,240784,
БОРИСБОРИС,1941,1,240784,
СЕМЕНОВИЧ,1941,1,240784,
ГРИГОРЙ,1941,1,240784,
АГАДЖАН,1941,1,240784,
БОРИСЛАВНА,1941,1,240784,
РАТМИРИНА,1941,1,240784,
АЙМИСЕЙ,1941,1,240784,
ЕВКАТЕРИНА,1941,1,240784,
НУРИАХМЕТ,1941,1,240784,
МИХАИЛ-ЛЕРМОНТ,1941,1,240784,
ГЕЛЬДЖИХАН,1941,1,240784,
КРБАНЧАЛИ,1941,1,240784,
ВЕЛЕРИЙ,1941,1,240784,
ВАЛЕННТИНА,1941,1,240784,
ХАМРО,1941,1,240784,
РАЙЯНА,1941,1,240784,
АБДУЛКАДЫР,1941,1,240784,
ТАЦУЭ,1941,1,240784,
БРАНИСЛАВА,1941,1,240784,
ГАТЭЛЛА,1941,1,240784,
БРИЛЬАНДА-АЛИ,1941,1,240784,
ХАМИЛ,1941,1,240784,
ВАЛЕНЬТИНА,1941,1,240784,
БУКАРЕВ,1941,1,240784,
АЛЕКСАНДРП,1941,1,240784,
СУЧАТ,1941,1,240784,
ДЖЕФФРИ,1941,1,240784,
АДУВАЛИ,1941,1,240784,
ФАРАД,1941,1,240784,
ВЯЧЕСАВ,1941,1,240784,
ВАНЛЕНТИНА,1941,1,240784,
ААЛЕКСАНДР,1941,1,240784,
БОХАДЫР,1941,1,240784,
РОБЕРД,1941,1,240784,
ФРАНЧЕСКО,1941,1,240784,
ФАДИК,1941,1,240784,
ГННАДИЙ,1941,1,240784,
АНТОИНА,1941,1,240784,
ЭЛИЗАВЕТА,1941,1,240784,
ФАИНЯ,1941,1,240784,
ВАРТУГИ,1941,1,240784,
РУСТИМ,1941,1,240784,
ФЛОРЕНЦИЯ,1941,1,240784,
УБАЙТ,1941,1,240784,
АЙКАРАН,1941,1,240784,
ВИКТОРОВИЧ,1941,1,240784,
СОНЬЯ,1941,1,240784,
ВОЙСЛАВ,1941,1,240784,
РАФАГА,1941,1,240784,
АБДУЛРАШИД,1941,1,240784,
ВАЛЕНИЙ,1941,1,240784,
БАБЛИНА,1941,1,240784,
СОНЕЯ,1941,1,240784,
ВИТИЛИЙ,1941,1,240784,
ГЕННДИЙ,1941,1,240784,
БЕНСИОН,1941,1,240784,
АЛЬГИМАНТА,1941,1,240784,
ДЖАНЕТА,1941,1,240784,
АЛГИМАНТИС,1941,1,240784,
УАФИС,1941,1,240784,
ВАРЕРИЙ,1941,1,240784,
АНЕЛЛИЯ,1941,1,240784,
АБУЛМУСЛИМ,1941,1,240784,
СОНДА,1941,1,240784,
ВАТАЛИЙ,1941,1,240784,
САОДЯТ,1941,1,240784,
ГАДЖИМУРАД,1941,1,240784,
ТИДДО,1941,1,240784,
ВИКИТОР,1941,1,240784,
АЛЬВЕНТИНА,1941,1,240784,
ТОРУН,1941,1,240784,
ВЕНЕТИК,1941,1,240784,
РАХМАТ,1941,1,240784,
ВАЛИЕНТИНА,1941,1,240784,
ХАЛИФ,1941,1,240784,
ВИИКТОР,1941,1,240784,
АЛЕКСЕИ,1941,1,240784,
ТУРСУНБАЙ,1941,1,240784,
ГЕРРОНД,1941,1,240784,
РАЙСИЯ,1941,1,240784,
ГЕОРГИЕВИЧ,1941,1,240784,
ТАЙБА,1941,1,240784,
ГЕНАИДА,1941,1,240784,
АННЕЛИЯ,1941,1,240784,
АЛЕКСАНДР-СТЕФАН,1941,1,240784,
ФАРУТ,1941,1,240784,
ГАЛИГНА,1941,1,240784,
РАКИВА,1941,1,240784,
ЦЛЕКСАНДР,1941,1,240784,
ФАТХИ,1941,1,240784,
ГЕРБАРТ,1941,1,240784,
АРИФГАРАШ               ,1941,1,240784,
ТОЙВО,1941,1,240784,
ВАБИСАР,1941,1,240784,
РАФИНА,1941,1,240784,
АБДСУЛБАРИ,1941,1,240784,
ЗАХРЯ,1941,1,240784,
ГУЛЬЗАЯ,1941,1,240784,
АЛЬДЕРТ,1941,1,240784,
ДЖАНЛУИДЖИ,1941,1,240784,
ФОРИД,1941,1,240784,
РЕВЕКА,1941,1,240784,
ДМИТРИЕВНА,1941,1,240784,
АЭЙЛИТА,1941,1,240784,
АНТОНИННАА,1941,1,240784,
ТАГЕЛ,1941,1,240784,
ГЕДИМИНАС-КАЗИС,1941,1,240784,
ИНВИЯ,1941,1,240784,
АКЛИМИЯ,1941,1,240784,
АЛЛЕКСАНДР,1941,1,240784,
ФИФАТ,1941,1,240784,
ГЕННАДИ,1941,1,240784,
КОНСТАНТИИ,1941,1,240784,
ИНАРХ,1941,1,240784,
ВАЛЕОИЙ,1941,1,240784,
ВАЛДЕНТИНА,1941,1,240784,
ТАЛАЯ,1941,1,240784,
ВЕОЛЕТА,1941,1,240784,
РАГИНА,1941,1,240784,
ВАЛЕНТИННА,1941,1,240784,
ЗАЭРЕ,1941,1,240784,
ВАСАНТА,1941,1,240784,
ААТОЛИЙ,1941,1,240784,
КОНСТАННИН,1941,1,240784,
СЯНЯР,1941,1,240784,
РУШЕНЯ,1941,1,240784,
АЛЕКАСАНДР,1941,1,240784,
БАРБАЛА,1941,1,240784,
ВАДЛЕНТИНА,1941,1,240784,
ТУКАС,1941,1,240784,
ГАРАЛЬД,1941,1,240784,
РУФХАТ,1941,1,240784,
ЭЛЛЕОНОРА,1941,1,240784,
ИАРИЯ,1941,1,240784,
АЛЕКСАHДР,1941,1,240784,
ПЕРАКСЕЛЬ               ,1941,1,240784,
ТАГАН,1941,1,240784,
ГЕЛЬНАР,1941,1,240784,
АБДУРАХМИН,1941,1,240784,
ЗАФЯР,1941,1,240784,
ГАЛЬСИМ,1941,1,240784,
ВИКТОР.,1941,1,240784,
ГЮЛЬОГЛАН-АЗАД,1941,1,240784,
ФЕЙГА,1941,1,240784,
ПЭТРИК,1941,1,240784,
ЭЛЕЗЖБЕТА,1941,1,240784,
ЗЕММА,1941,1,240784,
ВЯЕСЛАВ,1941,1,240784,
ИНЕССА-ЕКАТЕРИНА,1941,1,240784,
КАМАЛАДДИН,1941,1,240784,
ХАДРЯ,1941,1,240784,
ВИАТЛИЙ,1941,1,240784,
РАХИСА,1941,1,240784,
ВИЛЕНТИ,1941,1,240784,
АЛЬГИНА,1941,1,240784,
ТАИНА,1941,1,240784,
ДЕРРУИШ,1941,1,240784,
РОТМИР,1941,1,240784,
ГУЛЬДЖИХАН,1941,1,240784,
ДАРИЙ,1941,1,240784,
ДЖАМАРИ,1941,1,240784,
ЭЛИКОНИДА,1941,1,240784,
БОЖИДАР,1941,1,240784,
КРНСТАНТИН,1941,1,240784,
БОРИСАЙ,1941,1,240784,
АДИЛИФЯ,1941,1,240784,
ВАЛЕНТТИНА,1941,1,240784,
ВЕНЕРИЙ,1941,1,240784,
РЕФХАТ,1941,1,240784,
МОХАМЕД,1941,1,240784,
ИЛЬМА,1941,1,240784,
ДЖАНЧИЧ,1941,1,240784,
АДАЛИНА,1941,1,240784,
ЛЮДИМЛА,1941,1,240784,
УЛЬНА,1941,1,240784,
ВАДИМИР,1941,1,240784,
РЕВКОТ,1941,1,240784,
МИНЬОНА,1941,1,240784,
ГАЛЛИНА,1941,1,240784,
ГАЛИНА[,1941,1,240784,
ТИСИЯ,1941,1,240784,
ВИКТТОР,1941,1,240784,
САБХАТ,1941,1,240784,
МАДОННА,1941,1,240784,
ЗЕМАР,1941,1,240784,
АНАОТЛИЙ,1941,1,240784,
БАМСЛАВ,1941,1,240784,
МАРСИДА,1941,1,240784,
ХАДИТ,1941,1,240784,
АНАНЬЕВА,1941,1,240784,
РУШЕНЕ,1941,1,240784,
НИЛЬФУС,1941,1,240784,
ДИЛИЯ,1941,1,240784,
ВАЕНТИНА,1941,1,240784,
АГУСТИН,1941,1,240784,
НИЛЬСОН,1941,1,240784,
ТЯНЬИ,1941,1,240784,
БЕАТРИЧА,1941,1,240784,
РУФИТА,1941,1,240784,
НИКОНОР,1941,1,240784,
ЗЕМЕН,1941,1,240784,
АНИЯТУЛА,1941,1,240784,
АЛЕТИНА,1941,1,240784,
НИКОЛОЙ,1941,1,240784,
ТОМОР,1941,1,240784,
ВЕЛЬМИРА,1941,1,240784,
МАЛАНИЯ,1941,1,240784,
ДЭННИ,1941,1,240784,
АКТАВИАН,1941,1,240784,
БАРАЕБИ,1941,1,240784,
МЕЛИБОЙ,1941,1,240784,
ТАИЗА,1941,1,240784,
ЛЮДМИЛА.,1941,1,240784,
НИНАЛЬС,1941,1,240784,
АНВТОЛИЙ,1941,1,240784,
АНТОНИА,1941,1,240784,
МУНТТАР,1941,1,240784,
СТАСЯ,1941,1,240784,
АНТОНЕТА,1941,1,240784,
РАВКАТ,1941,1,240784,
ЕГОРЬ,1941,1,240784,
АНДЬЯНА,1941,1,240784,
МУГЛЬФА,1941,1,240784,
ТАИЛА,1941,1,240784,
АНТОНИНИ,1941,1,240784,
РАФИЛЯ,1941,1,240784,
НЖЕЛИКА,1941,1,240784,
ИЛФАР,1941,1,240784,
АЛИБУТАЙ,1941,1,240784,
АРАФИМА,1941,1,240784,
НЕРУЖАН,1941,1,240784,
ФАИЗЕ,1941,1,240784,
АНТОНИУС,1941,1,240784,
РУВФЕТ,1941,1,240784,
НАДЕЖНА,1941,1,240784,
ИВЕРИ,1941,1,240784,
ВАЛНТИНА,1941,1,240784,
МГИРДАТ,1941,1,240784,
ФООТА,1941,1,240784,
РУЗДАН,1941,1,240784,
МАРИЯНА,1941,1,240784,
БЕАТРИЧЕ,1941,1,240784,
АНДРЮША,1941,1,240784,
ЛЮДМИЛЫ,1941,1,240784,
ТАХЕР,1941,1,240784,
БЕНЬЯМИН,1941,1,240784,
РУЗДАМ,1941,1,240784,
ЛЮБООВЬ,1941,1,240784,
ДАЦЦИ,1941,1,240784,
БЕРЗАИДА,1941,1,240784,
АСТИМУР,1941,1,240784,
ТАМИЯ,1941,1,240784,
РОЬЕРТ,1941,1,240784,
ЕЛИЗО,1941,1,240784,
БЕКНУРАТ,1941,1,240784,
АЛАДДИН,1941,1,240784,
МИНАИДА,1941,1,240784,
ФРИМА,1941,1,240784,
АСКЕРХАН,1941,1,240784,
ПЛАНОН,1941,1,240784,
НАЗАРАМ,1941,1,240784,
ЕРДЕН,1941,1,240784,
ВЕЛЬМИНА,1941,1,240784,
МАРЗПЕТ,1941,1,240784,
ТАИРЕ,1941,1,240784,
ВАЛИНИКО,1941,1,240784,
РОЗМИК,1941,1,240784,
МАРТИНА,1941,1,240784,
ИЛЬМИ,1941,1,240784,
АБДУНАБИ,1941,1,240784,
АЛЕКТИН,1941,1,240784,
МАНИГУР,1941,1,240784,
ХАЛУЛ,1941,1,240784,
АЛИЗИМАН,1941,1,240784,
ГРУЙО,1941,1,240784,
ВЕНЕАМИН,1941,1,240784,
АВШАЛУМ,1941,1,240784,
СТЕВО,1941,1,240784,
АННАГУЛЬ,1941,1,240784,
РОЗЛИК,1941,1,240784,
МАЙРБЕК,1941,1,240784,
ДАЛЬЯ,1941,1,240784,
АНТАНИДА,1941,1,240784,
АЛАБЕРТ,1941,1,240784,
НАТОЛЬЯ,1941,1,240784,
ФИНУР,1941,1,240784,
РОЭЛЛА,1941,1,240784,
МЕДГАРИ,1941,1,240784,
ДИЛАН,1941,1,240784,
АБРАХМАН,1941,1,240784,
БЕЛЯКАЙ,1941,1,240784,
АНУАРБЕК,1941,1,240784,
МУХЛИСЯ,1941,1,240784,
БЕКМИРЗА,1941,1,240784,
АЛЕКСИС,1941,1,240784,
МЕРФАИЗ,1941,1,240784,
ТИРУИ,1941,1,240784,
САРИДА,1941,1,240784,
НАРБИБИ,1941,1,240784,
ДЕМИР,1941,1,240784,
БИБИСАРЯ,1941,1,240784,
АНЗОРИЙ,1941,1,240784,
МЮСЛИЛИ,1941,1,240784,
ТАЛЫБ,1941,1,240784,
АНГЕРИТА,1941,1,240784,
РАДЖАП,1941,1,240784,
ДАНЬЯ,1941,1,240784,
АРГЕНТИН,1941,1,240784,
АМАНЖОЛ,1941,1,240784,
МЕРУШАН,1941,1,240784,
ВАСИЛЛИЙ,1941,1,240784,
РИСТЕМ,1941,1,240784,
НИНЕЛЛА,1941,1,240784,
ЗОТИК,1941,1,240784,
АБОЛАХИТ,1941,1,240784,
АРТАВАС,1941,1,240784,
НАННЕТА,1941,1,240784,
СУРЕШ,1941,1,240784,
АНАТЛОИЙ,1941,1,240784,
РИСТЕН,1941,1,240784,
ЛЮТОРИЙ,1941,1,240784,
ВААЛЕРИЙ,1941,1,240784,
ЭДУАРД.,1941,1,240784,
МАРЬЯРИ,1941,1,240784,
ТАЛАН,1941,1,240784,
АРНГОЛЬД,1941,1,240784,
РАВИЛА,1941,1,240784,
НИНЭТТА,1941,1,240784,
МАНСУРР,1941,1,240784,
ФАЙЛЕ,1941,1,240784,
ВЕНЬЯЛИН,1941,1,240784,
САРНИС,1941,1,240784,
МАНСУРЕ,1941,1,240784,
БИБИГАЯН,1941,1,240784,
АНАТОЛИ,1941,1,240784,
НАЛЕЖДА,1941,1,240784,
БЕРНАРДА,1941,1,240784,
МАНСУРЯ,1941,1,240784,
ИЛЮЗА,1941,1,240784,
АЛЕКСЕЕЙ,1941,1,240784,
АМАНЖАЛ,1941,1,240784,
МИНСАРА,1941,1,240784,
УЗБЕК,1941,1,240784,
САОДАТ,1941,1,240784,
НАТОЛИЙ,1941,1,240784,
ЖЕННИ,1941,1,240784,
АНВАРЕК,1941,1,240784,
МОЗЛИНА,1941,1,240784,
ТАВИС,1941,1,240784,
САРВАР,1941,1,240784,
МУХАТАС,1941,1,240784,
ЗУГРЕ,1941,1,240784,
АБУТАЛИБ,1941,1,240784,
АМАНЖАН,1941,1,240784,
ТАИБЯ,1941,1,240784,
БОЛИСЛАВ,1941,1,240784,
РАФЕАТ,1941,1,240784,
МУХАДИН,1941,1,240784,
ДАШАБ,1941,1,240784,
ВЕНДЕЛИН,1941,1,240784,
ЛЮДМИЛВ,1941,1,240784,
СЯМРА,1941,1,240784,
АЛЬФЕРИТ,1941,1,240784,
РАФАНЯ,1941,1,240784,
НАЗИРАТ,1941,1,240784,
АЛЬФЕРИЙ,1941,1,240784,
АЛЬЮИНА,1941,1,240784,
МЯСГУДЯ,1941,1,240784,
МСИХАИЛ,1941,1,240784,
ЗУРАР,1941,1,240784,
АХТЕЛИНА,1941,1,240784,
СТОЯН,1941,1,240784,
АЛИНКРАМ,1941,1,240784,
РАУЗИЯ,1941,1,240784,
МИНДЕЛЬ,1941,1,240784,
ЕРМИЛ,1941,1,240784,
АЛЛЕГРИЯ,1941,1,240784,
МУЗАКИР,1941,1,240784,
ТАЛЛА,1941,1,240784,
АЛИНТИНА,1941,1,240784,
РАХИМЯ,1941,1,240784,
ДАННЯ,1941,1,240784,
ВАЛЕНИКО,1941,1,240784,
МАКАРИЙ,1941,1,240784,
ВАЛЕНРИЙ,1941,1,240784,
РИХАНА,1941,1,240784,
МЕТВИНА,1941,1,240784,
ГРМАН,1941,1,240784,
АСУНФИОН,1941,1,240784,
БЕЛИНДА,1941,1,240784,
МАКБУЛЯ,1941,1,240784,
ФРОНЯ,1941,1,240784,
АГРОФЕРА,1941,1,240784,
РИВИЛЬ,1941,1,240784,
ЗАЛИЯ,1941,1,240784,
АНАТОЛЬЙ,1941,1,240784,
АНАТОИЙ,1941,1,240784,
АГРОФЕНА,1941,1,240784,
МИХАВИЛ,1941,1,240784,
ВВЛАЕРИЙ,1941,1,240784,
АМАНДЫК,1941,1,240784,
ММИХАИЛ,1941,1,240784,
СИРАН,1941,1,240784,
РАВДИЛ,1941,1,240784,
МИРВАРИ,1941,1,240784,
ИАИНА,1941,1,240784,
АПЛЕРИЙ,1941,1,240784,
МАРИИНА,1941,1,240784,
УМИДА,1941,1,240784,
МУСАФЕР,1941,1,240784,
ЕЛИСА,1941,1,240784,
АНОШКИНА,1941,1,240784,
АБРАШИТ,1941,1,240784,
МАГАМЕТ,1941,1,240784,
ФАЙНЯ,1941,1,240784,
ЭУГЕННЯ.ОНА,1941,1,240784,
РЕМИЛА,1941,1,240784,
ЛЮИСИНА,1941,1,240784,
ЗАИРЯ,1941,1,240784,
БЛЕСТАНА,1941,1,240784,
АРИОЛЬД,1941,1,240784,
МАУЛИДА,1941,1,240784,
ТАЛАП,1941,1,240784,
АБДРАШИТ,1941,1,240784,
РОМАНД,1941,1,240784,
ЕДЕЛШ,1941,1,240784,
АЛЕОНОРА,1941,1,240784,
АЛЕКСИК,1941,1,240784,
МУХЛИСА,1941,1,240784,
СИМХО,1941,1,240784,
РАСИНА,1941,1,240784,
ДОАНЬ,1941,1,240784,
АНАТОЛИЦ,1941,1,240784,
АЛЛЯМША,1941,1,240784,
МАСЛИМА,1941,1,240784,
ФЕРАН,1941,1,240784,
АЛИМТИАЛ,1941,1,240784,
РАЛИНА,1941,1,240784,
НЕБИУЛА,1941,1,240784,
ДАМИД,1941,1,240784,
АДИШИРИН,1941,1,240784,
АЛБЕРТА,1941,1,240784,
МИРФАИС,1941,1,240784,
СТЕЛА,1941,1,240784,
ЭВЕЛИНА.,1941,1,240784,
САКРАТ,1941,1,240784,
НАДАЖДА,1941,1,240784,
ЕГМИР,1941,1,240784,
ААРКАДИЙ,1941,1,240784,
АЛИБАЛА,1941,1,240784,
НАТЕЭЛА,1941,1,240784,
АЛАВТИНА,1941,1,240784,
РЯШЕДЬ,1941,1,240784,
МАРКЛЕН,1941,1,240784,
ЕДЕМИ,1941,1,240784,
ВАЛЕРИЙВ,1941,1,240784,
АДЫЛХАН,1941,1,240784,
МАМДУДА,1941,1,240784,
БАТЫРБЕК,1941,1,240784,
САМИЮЛ,1941,1,240784,
МАНСУЛА,1941,1,240784,
ДИДИЯ,1941,1,240784,
ВДАЖИМИР,1941,1,240784,
АУБАКИР,1941,1,240784,
МАРТУБА,1941,1,240784,
АНРОНИНА,1941,1,240784,
РОНЕТА,1941,1,240784,
МЕИФАИЗ,1941,1,240784,
ЗЕКИЕ,1941,1,240784,
АЛИМЗЬЯН,1941,1,240784,
АЛЯМИША,1941,1,240784,
МАДИНАТ,1941,1,240784,
СИФИЯ,1941,1,240784,
АСНЭЛЬДА,1941,1,240784,
МИНГАЛИ,1941,1,240784,
АРЛЛЕТА,1941,1,240784,
НАДЕЖДА.,1941,1,240784,
РАВВИЛ,1941,1,240784,
МЮСЛИМЕ,1941,1,240784,
ЗАБИР,1941,1,240784,
ВАЛЕТРИЙ,1941,1,240784,
АЕЛКСЕЙ,1941,1,240784,
ВИЛЛИЗИГФРИД            ,1941,1,240784,
ТОГОО,1941,1,240784,
НИНАПАНТЕЛЕЕВНА,1941,1,240784,
РЕВКАП,1941,1,240784,
МОНГОЛСОВЦВЕТ,1941,1,240784,
ЗОЯНИКОЛАЙАЛЕКСАНД,1941,1,240784,
ЙОРГЕНСКОВГОРД          ,1941,1,240784,
СЕРХИООСВАЛЬДО          ,1941,1,240784,
МЕЖДУНАРОДНЫЕАВИА       ,1941,1,240784,
ИЛНУР,1941,1,240784,
ЭЛИЗАБЕТАННА            ,1941,1,240784,
АЛЬБАРТ,1941,1,240784,
ЕКАТЕЕЕЕЕРИНА,1941,1,240784,
ТАКИЯ,1941,1,240784,
ЕЛЕНААЛЕКСАНДР,1941,1,240784,
САТИРЯ,1941,1,240784,
ИВАНМИТРОФАНОВ,1941,1,240784,
ИНЕССАЕКАТЕРИНА         ,1941,1,240784,
БЕГЗАДЕ,1941,1,240784,
ИНЕССАЕКАТЕРИНА,1941,1,240784,
ФИАНА,1941,1,240784,
ГЕОРГИЙИВАНОВИЧ,1941,1,240784,
РУФЕЛЬ,1941,1,240784,
ПАТРИКЭНТОНИ            ,1941,1,240784,
ГИМАРАЕСНАТАНАЭЛ        ,1941,1,240784,
АВЛЕРИЙ,1941,1,240784,
ВАСИЛИЙМАКСИМОВИЧ,1941,1,240784,
ТАЧАТ,1941,1,240784,
ТОФИКМЕЛИКОВИЧ,1941,1,240784,
РАГИБА,1941,1,240784,
НИНААФАНАСЬЕВН          ,1941,1,240784,
ИДЕЛЯ,1941,1,240784,
ГРАНТИШХАНОВИЧ,1941,1,240784,
РИЧАРДАСЛАЙМУТИС        ,1941,1,240784,
ФАЛИЯ,1941,1,240784,
ВИКТОРОСВАЛЬДО          ,1941,1,240784,
САЙМОН,1941,1,240784,
ЛУТПИЛЛАХОДЖА,1941,1,240784,
СВЕТЛАНАВЯЧЕСЛАВ,1941,1,240784,
АСЫЛБЕК,1941,1,240784,
СТАНСЛАВ,1941,1,240784,
ТИММА,1941,1,240784,
ХАНДАМИР,1941,1,240784,
САЛИНА,1941,1,240784,
ШЕРШАНДИ,1941,1,240784,
ДАНАТ,1941,1,240784,
ШЕРМАДИН,1941,1,240784,
АМАНАЛЫ,1941,1,240784,
ШАХФЕРАН,1941,1,240784,
ШАФИУЛЛА,1941,1,240784,
РАМЗИН,1941,1,240784,
ТОХТАМЫШ,1941,1,240784,
ЗИМАР,1941,1,240784,
СТАНИЛАВ,1941,1,240784,
РОЗИРА,1941,1,240784,
ИГОЛО,1941,1,240784,
ХАЛАДДИН,1941,1,240784,
АСТИЧИК,1941,1,240784,
РИЧАРДАС,1941,1,240784,
ФЛЕКС,1941,1,240784,
ШАХМУРЗА,1941,1,240784,
РОБЭРТ,1941,1,240784,
ЗУХРЯ,1941,1,240784,
АДОЛИНА,1941,1,240784,
ФАУЗА,1941,1,240784,
ТАТТЬЯНА,1941,1,240784,
РОВАЗА,1941,1,240784,
РАЙНХАРД,1941,1,240784,
ЗУЙКО,1941,1,240784,
ФИЛИСАДА,1941,1,240784,
РАЙМУНДО,1941,1,240784,
ФАННИ,1941,1,240784,
ХОЛМУРОД,1941,1,240784,
РАЙНХАРТ,1941,1,240784,
ЗААЛА,1941,1,240784,
РОМУАЛЬТ,1941,1,240784,
БАЛАБЕК,1941,1,240784,
РИНОЛЬДА,1941,1,240784,
ФОИНА,1941,1,240784,
РИНАЛЬДА,1941,1,240784,
СТЕПАНОВ,1941,1,240784,
АРФЕНИК,1941,1,240784,
РЕЙМУРАЗ,1941,1,240784,
ХАВЗА,1941,1,240784,
СОВЕТБЕК,1941,1,240784,
РЕБЕКА,1941,1,240784,
САЛИКДЯН,1941,1,240784,
ГУРИЯ,1941,1,240784,
ХУСАЯНША,1941,1,240784,
БОГДАН-РОСТИ,1941,1,240784,
ШАКИРЗЯН,1941,1,240784,
ТАДАП,1941,1,240784,
ПИЖОАН,1941,1,240784,
ТАЗИКИРЯ,1941,1,240784,
ЗЕКИЯ,1941,1,240784,
ШАМСУНУР,1941,1,240784,
АХТАНАК,1941,1,240784,
СИЛИКДЯН,1941,1,240784,
СРГЕЙ,1941,1,240784,
РОМАЛДАС,1941,1,240784,
РАВУЗА,1941,1,240784,
СИРАЖДИН,1941,1,240784,
ИВААН,1941,1,240784,
МАРИАН**,1941,1,240784,
СУГИАЛТО,1941,1,240784,
СЯНИЯ,1941,1,240784,
ПЕЛАГЕИЯ,1941,1,240784,
СЕВАРИОН,1941,1,240784,
ЗУФИР,1941,1,240784,
СВЕТАЛАН,1941,1,240784,
АРЕНИДА,1941,1,240784,
СИРАЗ,1941,1,240784,
ФЕДОРМИР,1941,1,240784,
САВЕЛИ,1941,1,240784,
ТТАТЬЯНА,1941,1,240784,
ТАТЬЯНАА,1941,1,240784,
СПИРИДАН,1941,1,240784,
САМЕРХАН,1941,1,240784,
ПРАНАС,1941,1,240784,
СВЕЬЛАНА,1941,1,240784,
ХАРИСА,1941,1,240784,
РАДАМЕЛС,1941,1,240784,
ЛАМАРА.,1941,1,240784,
ФИРСА,1941,1,240784,
РАХВАТ,1941,1,240784,
СЛОБОДАН,1941,1,240784,
ЧИНГИЗ,1941,1,240784,
УКМЕТАЛИ,1941,1,240784,
АСЫЛХАЙ,1941,1,240784,
ТУЛЕУТАЙ,1941,1,240784,
САВЕЛЬЕВ,1941,1,240784,
РАЗЛИК,1941,1,240784,
РАХИМЬЯН,1941,1,240784,
ЭВЕЛИЯ,1941,1,240784,
ШАХВЕРАН,1941,1,240784,
БАЛАКАН,1941,1,240784,
СВЕДЛАНА,1941,1,240784,
РИМИДА,1941,1,240784,
СЛАДИМИР,1941,1,240784,
ШАХБАН,1941,1,240784,
ФЕЛИКСАС,1941,1,240784,
СЕВТЛАНА,1941,1,240784,
САЛИХЗАН,1941,1,240784,
РЕХАНЯ,1941,1,240784,
САЛАМБЕК,1941,1,240784,
ЯЛИДИЯ,1941,1,240784,
ФЕРХИНЮР,1941,1,240784,
МУШАИЛ,1941,1,240784,
РЖУМБЕРИ,1941,1,240784,
УЛДИС,1941,1,240784,
ФЕРДИНАД,1941,1,240784,
РУСИКО,1941,1,240784,
ТАКСКИРЯ,1941,1,240784,
ШАЛИКО,1941,1,240784,
ХАМАТДИН,1941,1,240784,
НАМУЛИ,1941,1,240784,
САРЕФИМА,1941,1,240784,
СОЛАШ,1941,1,240784,
ФИРДОВИС,1941,1,240784,
ШОВХАТ,1941,1,240784,
РУДИСЛАВ,1941,1,240784,
МУХАРЯ,1941,1,240784,
СВЕТЛЕНА,1941,1,240784,
НИНГА,1941,1,240784,
ФАДОМИРА,1941,1,240784,
РАВИЛЛ,1941,1,240784,
ПАВЛОВНА,1941,1,240784,
ХАРИЕТ,1941,1,240784,
ЦИВИЛИНА,1941,1,240784,
ПЕКРУЙ,1941,1,240784,
ФАРДУНИЯ,1941,1,240784,
НИКОН,1941,1,240784,
ШАМСИНУР,1941,1,240784,
РАФЯИЛ,1941,1,240784,
ХАБИБХАН,1941,1,240784,
ЭЛЕАНА,1941,1,240784,
СЕРЕФИМА,1941,1,240784,
ФИОХАРИЙ,1941,1,240784,
НУРИЙ,1941,1,240784,
ФЕРДОСИЙ,1941,1,240784,
СОКРАТИЙ,1941,1,240784,
ЭЛНУРЕ,1941,1,240784,
ТУВАЛБОЙ,1941,1,240784,
ПАНАЕТ,1941,1,240784,
ТЕЙМУРАД,1941,1,240784,
САКРАТИЙ,1941,1,240784,
СЕРЕВЗЯН,1941,1,240784,
ХАБИДА,1941,1,240784,
ПИТЕР,1941,1,240784,
ФЯРУЗЯ,1941,1,240784,
ФЯВЗИЯ,1941,1,240784,
ХОЙДЕР,1941,1,240784,
ФЭНЖАН,1941,1,240784,
ФУФХАТ,1941,1,240784,
ФУРУЗА,1941,1,240784,
САМАРТ,1941,1,240784,
УСТИНА,1941,1,240784,
ТАМАОА,1941,1,240784,
ТУЛКУН,1941,1,240784,
РОЗИДА,1941,1,240784,
ХЕЛЬГА,1941,1,240784,
СЯМИЛЯ,1941,1,240784,
ФАННУР,1941,1,240784,
НЕТТА,1941,1,240784,
СЕРГЕИ,1941,1,240784,
РИЦИНА,1941,1,240784,
ФАНИЯА,1941,1,240784,
ТИМОТИ,1941,1,240784,
МУГДИН,1941,1,240784,
СИМБАЛ,1941,1,240784,
НУЛЯШ,1941,1,240784,
ТАМИНА,1941,1,240784,
